Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
1358,850,18,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,0,General Petite,Tops,Knits
1359,958,43,Great Buy,"Material is fine, but the sleeves are a bit longer than expected.",3,1,2,Initmates,Tops,Fine knit
1360,960,52,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,6,Initmates,Intimate,Blouses
1361,1110,48,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,14,General,Jackets,Knits
1362,898,48,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,14,General Petite,Dresses,Fine knit
1363,841,46,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,5,General Petite,Dresses,Dresses
1364,1012,61,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,10,General Petite,Dresses,Blouses
1365,956,25,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,8,Initmates,Bottoms,Knits
1366,1052,23,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,8,General,Tops,Pants
1367,1187,51,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,8,General,Intimate,Pants
1368,1014,42,Great Buy,"Decent quality for the price, but runs slightly small around the waist.",3,1,8,Initmates,Dresses,Dresses
1369,857,41,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,7,Initmates,Intimate,Fine knit
1370,884,38,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,12,Initmates,Bottoms,Knits
1371,1118,42,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,12,Initmates,Dresses,Dresses
1372,978,25,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,13,General,Bottoms,Knits
1373,905,49,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,0,Initmates,Bottoms,Pants
1374,1006,69,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,3,General Petite,Intimate,Fine knit
1375,980,18,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,13,General,Dresses,Blouses
1376,950,22,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,12,General Petite,Tops,Fine knit
1377,885,50,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,5,Initmates,Dresses,Pants
1378,1109,37,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,12,General,Tops,Pants
1379,1057,48,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,12,General,Dresses,Knits
1380,1138,42,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,3,General,Intimate,Fine knit
1381,1070,34,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,10,General,Intimate,Blouses
1382,852,42,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,11,General,Intimate,Fine knit
1383,822,50,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,1,General,Dresses,Blouses
1384,897,26,Great Buy,"Material is fine, but the sleeves are a bit longer than expected.",3,1,7,General,Jackets,Pants
1385,1045,60,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,5,General Petite,Intimate,Dresses
1386,1187,37,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,10,Initmates,Dresses,Blouses
1387,1022,18,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,8,Initmates,Bottoms,Fine knit
1388,1071,25,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,8,Initmates,Tops,Knits
1389,805,25,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,4,General,Jackets,Blouses
1390,804,60,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,5,General Petite,Jackets,Dresses
1391,922,20,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,2,General Petite,Intimate,Fine knit
1392,1035,33,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,1,General,Bottoms,Blouses
1393,834,46,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,1,General Petite,Dresses,Knits
1394,921,66,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,10,Initmates,Jackets,Pants
1395,1030,67,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,8,General Petite,Jackets,Fine knit
1396,860,54,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,6,General,Dresses,Dresses
1397,1178,59,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,10,General Petite,Tops,Fine knit
1398,960,53,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,0,Initmates,Bottoms,Dresses
1399,986,33,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,1,General Petite,Jackets,Knits
1400,935,35,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,8,Initmates,Dresses,Blouses
1401,960,23,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,5,General Petite,Bottoms,Fine knit
1402,1196,38,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,6,Initmates,Dresses,Fine knit
1403,1061,52,Great Buy,"Material is fine, but the sleeves are a bit longer than expected.",3,1,10,Initmates,Tops,Fine knit
1404,949,47,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,8,Initmates,Tops,Blouses
1405,861,23,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,6,Initmates,Tops,Pants
1406,817,66,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,1,General Petite,Intimate,Dresses
1407,854,34,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,8,Initmates,Tops,Fine knit
1408,975,58,Great Buy,Fair product for the price point. Fits okay but nothing exceptional.,3,1,7,General Petite,Jackets,Dresses
1409,892,19,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,8,General Petite,Tops,Blouses
1410,1185,39,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,12,General,Dresses,Knits
1411,975,19,Great Buy,Cute design but required ironing out of the bag. Average quality overall.,3,1,7,General,Dresses,Fine knit
1412,1184,48,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,9,General Petite,Dresses,Dresses
1413,1148,57,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,0,General Petite,Tops,Pants
1414,1038,18,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,5,Initmates,Bottoms,Knits
1415,824,52,Great Buy,"Decent quality for the price, but runs slightly small around the waist.",3,1,4,General Petite,Tops,Fine knit
1416,997,49,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,2,Initmates,Jackets,Knits
1417,1023,68,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,0,General,Dresses,Pants
1418,907,28,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,5,Initmates,Bottoms,Knits
1419,951,45,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,0,General,Tops,Dresses
1420,847,50,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,4,General,Intimate,Fine knit
1421,1049,23,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,7,General,Intimate,Pants
1422,816,25,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,4,General Petite,Dresses,Pants
1423,1058,53,Great Buy,"Decent quality for the price, but runs slightly small around the waist.",3,1,12,General,Dresses,Dresses
1424,1152,51,Great Buy,Fair product for the price point. Fits okay but nothing exceptional.,3,1,11,General,Intimate,Blouses
1425,893,30,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,0,Initmates,Dresses,Fine knit
1426,1146,54,Great Buy,Cute design but required ironing out of the bag. Average quality overall.,3,1,8,General,Intimate,Dresses
1427,917,52,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,10,General,Intimate,Dresses
1428,1074,51,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,3,Initmates,Bottoms,Blouses
1429,895,20,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,11,General Petite,Jackets,Fine knit
1430,1195,39,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,9,General,Bottoms,Pants
1431,995,41,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,6,General,Tops,Knits
1432,930,60,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,8,Initmates,Bottoms,Blouses
1433,861,22,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,5,Initmates,Bottoms,Knits
1434,913,66,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,0,General,Dresses,Pants
1435,1079,32,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,9,General,Tops,Fine knit
1436,921,30,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,7,General Petite,Bottoms,Fine knit
1437,1092,39,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,1,Initmates,Bottoms,Blouses
1438,910,46,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,2,General Petite,Tops,Knits
1439,929,37,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,2,General,Tops,Knits
1440,1118,57,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,7,General,Bottoms,Pants
1441,998,29,Great Buy,"Material is fine, but the sleeves are a bit longer than expected.",3,1,3,General Petite,Bottoms,Fine knit
1442,1145,36,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,9,General,Intimate,Fine knit
1443,1164,20,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,4,General,Dresses,Dresses
1444,874,66,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,9,General Petite,Dresses,Blouses
1445,912,47,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,6,General,Jackets,Dresses
1446,1113,29,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,11,General,Tops,Dresses
1447,1049,62,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,5,Initmates,Intimate,Dresses
1448,862,68,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,1,Initmates,Jackets,Fine knit
1449,994,26,Great Buy,Cute design but required ironing out of the bag. Average quality overall.,3,1,8,Initmates,Jackets,Pants
1450,891,47,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,11,General Petite,Tops,Pants
1451,853,43,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,5,Initmates,Jackets,Knits
1452,974,48,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,14,General Petite,Intimate,Knits
1453,800,21,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,9,Initmates,Dresses,Pants
1454,803,39,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,11,Initmates,Dresses,Knits
1455,964,31,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,4,General,Bottoms,Dresses
1456,923,46,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,10,General Petite,Intimate,Blouses
1457,868,59,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,8,General,Tops,Blouses
1458,1115,39,Great Buy,"Material is fine, but the sleeves are a bit longer than expected.",3,1,4,Initmates,Jackets,Blouses
1459,1120,53,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,5,Initmates,Dresses,Pants
1460,1158,61,Great Buy,Fair product for the price point. Fits okay but nothing exceptional.,3,1,6,General Petite,Tops,Dresses
1461,1166,48,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,6,General,Bottoms,Knits
1462,860,58,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,2,General,Tops,Blouses
1463,1123,61,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,6,General Petite,Intimate,Blouses
1464,841,66,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,0,Initmates,Jackets,Blouses
1465,881,38,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,3,General,Bottoms,Blouses
1466,1108,27,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,7,General,Jackets,Dresses
1467,816,39,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,10,General Petite,Jackets,Blouses
1468,1068,38,Great Buy,"Decent quality for the price, but runs slightly small around the waist.",3,1,10,Initmates,Jackets,Blouses
1469,1088,62,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,13,General Petite,Intimate,Knits
1470,1030,41,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,3,General Petite,Tops,Fine knit
1471,855,21,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,10,General,Jackets,Knits
1472,910,38,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,0,General,Dresses,Dresses
1473,805,29,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,11,Initmates,Jackets,Blouses
1474,1094,45,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,3,General,Jackets,Dresses
1475,897,19,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,1,Initmates,Bottoms,Fine knit
1476,1135,29,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,13,Initmates,Bottoms,Dresses
1477,862,44,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,9,General Petite,Tops,Blouses
1478,984,28,Great Buy,"Material is fine, but the sleeves are a bit longer than expected.",3,1,13,Initmates,Dresses,Fine knit
1479,953,23,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,2,General Petite,Bottoms,Fine knit
1480,1095,57,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,3,General Petite,Jackets,Knits
1481,1115,51,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,10,General,Intimate,Dresses
1482,1109,43,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,0,General Petite,Dresses,Knits
1483,864,56,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,0,General,Jackets,Dresses
1484,1023,66,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,6,General,Dresses,Blouses
1485,1014,54,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,12,General,Jackets,Fine knit
1486,995,53,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,4,Initmates,Jackets,Blouses
1487,1081,33,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,14,Initmates,Dresses,Blouses
1488,1028,39,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,0,General,Tops,Fine knit
1489,813,47,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,4,General Petite,Tops,Knits
1490,978,32,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,10,General,Bottoms,Knits
1491,1072,29,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,5,General Petite,Intimate,Pants
1492,904,55,Great Buy,Cute design but required ironing out of the bag. Average quality overall.,3,1,0,Initmates,Bottoms,Blouses
1493,1114,63,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,11,General,Dresses,Dresses
1494,1172,50,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,9,General Petite,Bottoms,Blouses
1495,893,57,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,13,General Petite,Bottoms,Dresses
1496,1110,20,Great Buy,Cute design but required ironing out of the bag. Average quality overall.,3,1,10,General Petite,Dresses,Knits
1497,921,60,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,6,General,Dresses,Dresses
1498,1193,65,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,2,Initmates,Dresses,Pants
1499,1100,46,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,6,General,Bottoms,Knits
1500,835,25,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,3,General,Jackets,Knits
1501,852,60,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,10,General,Tops,Pants
1502,1194,58,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,1,General Petite,Tops,Fine knit
1503,862,65,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,1,General,Bottoms,Pants
1504,1129,63,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,5,Initmates,Intimate,Dresses
1505,816,24,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,10,General,Bottoms,Pants
1506,1134,52,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,3,Initmates,Intimate,Knits
1507,871,52,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,10,Initmates,Dresses,Blouses
1508,1141,52,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,5,General Petite,Intimate,Pants
1509,850,32,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,8,General,Dresses,Pants
1510,1164,36,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,12,General,Intimate,Knits
1511,1058,24,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,6,Initmates,Bottoms,Pants
1512,883,62,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,6,Initmates,Tops,Fine knit
1513,880,35,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,3,General Petite,Bottoms,Dresses
1514,1179,25,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,14,Initmates,Intimate,Knits
1515,946,22,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,0,Initmates,Bottoms,Dresses
1516,943,61,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,9,Initmates,Intimate,Knits
1517,1153,65,Great Buy,"Material is fine, but the sleeves are a bit longer than expected.",3,1,1,General Petite,Tops,Dresses
1518,851,34,Great Buy,Fair product for the price point. Fits okay but nothing exceptional.,3,1,12,General Petite,Tops,Blouses
1519,1183,42,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,14,Initmates,Bottoms,Dresses
1520,959,40,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,1,Initmates,Bottoms,Fine knit
1521,857,57,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,11,General,Dresses,Pants
1522,960,38,Great Buy,"Decent quality for the price, but runs slightly small around the waist.",3,1,8,Initmates,Bottoms,Knits
1523,942,40,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,5,General,Bottoms,Fine knit
1524,1006,63,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,13,General,Intimate,Blouses
1525,802,59,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,4,General Petite,Intimate,Knits
1526,1185,60,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,6,General Petite,Tops,Pants
1527,1013,33,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,14,Initmates,Intimate,Fine knit
1528,861,63,Great Buy,Fair product for the price point. Fits okay but nothing exceptional.,3,1,14,General Petite,Dresses,Pants
1529,932,39,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,12,General,Dresses,Knits
1530,1190,56,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,14,General Petite,Jackets,Dresses
1531,1154,59,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,14,General Petite,Tops,Fine knit
1532,1170,23,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,9,General Petite,Intimate,Pants
1533,1147,47,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,11,General,Intimate,Dresses
1534,1090,38,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,13,Initmates,Tops,Knits
1535,1042,52,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,10,General Petite,Dresses,Knits
1536,1067,21,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,13,General Petite,Intimate,Pants
1537,1158,33,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,1,Initmates,Intimate,Knits
1538,853,66,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,8,General Petite,Dresses,Pants
1539,1026,42,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,11,Initmates,Tops,Fine knit
1540,1164,22,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,2,Initmates,Tops,Blouses
1541,1158,55,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,6,Initmates,Tops,Pants
1542,1048,37,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,9,General,Jackets,Dresses
1543,898,30,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,13,General,Jackets,Knits
1544,959,23,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,8,General,Dresses,Pants
1545,940,45,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,11,General,Jackets,Pants
1546,926,37,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,8,Initmates,Bottoms,Blouses
1547,1000,38,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,8,Initmates,Dresses,Dresses
1548,1102,56,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,5,Initmates,Bottoms,Fine knit
1549,1024,68,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,10,General,Intimate,Blouses
1550,828,45,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,1,General,Bottoms,Pants
1551,1165,44,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,5,General,Jackets,Dresses
1552,1054,23,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,1,Initmates,Bottoms,Dresses
1553,1001,22,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,14,General,Dresses,Dresses
1554,1112,63,Great Buy,"Material is fine, but the sleeves are a bit longer than expected.",3,1,14,General Petite,Tops,Fine knit
1555,952,53,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,7,Initmates,Jackets,Pants
1556,877,38,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,11,Initmates,Dresses,Fine knit
1557,819,37,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,13,General,Jackets,Knits
1558,1055,40,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,1,Initmates,Dresses,Dresses
1559,942,47,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,0,General Petite,Dresses,Dresses
1560,1105,29,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,11,General,Tops,Knits
1561,1186,50,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,10,Initmates,Jackets,Knits
1562,1172,27,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,11,General,Intimate,Fine knit
1563,1148,42,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,7,General Petite,Tops,Knits
1564,880,31,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,8,General,Intimate,Knits
1565,1163,38,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,6,General,Jackets,Pants
1566,976,42,Great Buy,Fair product for the price point. Fits okay but nothing exceptional.,3,1,12,General Petite,Dresses,Pants
1567,1048,68,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,2,General Petite,Tops,Pants
1568,1014,25,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,9,Initmates,Jackets,Pants
1569,911,53,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,13,General Petite,Intimate,Dresses
1570,946,62,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,4,Initmates,Tops,Pants
1571,947,40,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,13,General,Tops,Blouses
1572,1043,51,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,13,Initmates,Dresses,Blouses
1573,1148,61,Great Buy,"Material is fine, but the sleeves are a bit longer than expected.",3,1,10,General,Dresses,Blouses
1574,1113,37,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,9,General Petite,Bottoms,Knits
1575,1026,66,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,5,General,Jackets,Blouses
1576,1119,35,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,13,General,Jackets,Fine knit
1577,1092,23,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,2,Initmates,Intimate,Knits
1578,1143,37,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,13,General,Intimate,Blouses
1579,1199,45,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,14,General,Dresses,Fine knit
1580,1034,26,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,0,General Petite,Intimate,Pants
1581,1035,35,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,0,General,Jackets,Pants
1582,1127,36,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,3,General,Bottoms,Dresses
1583,1072,37,Great Buy,"Decent quality for the price, but runs slightly small around the waist.",3,1,14,General,Tops,Blouses
1584,1165,21,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,6,Initmates,Intimate,Pants
1585,950,59,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,9,General Petite,Intimate,Knits
1586,1154,61,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,3,Initmates,Tops,Dresses
1587,1177,39,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,14,Initmates,Intimate,Blouses
1588,1041,27,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,9,General Petite,Tops,Pants
1589,1048,48,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,10,General Petite,Bottoms,Blouses
1590,948,46,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,3,General Petite,Jackets,Pants
1591,1102,52,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,6,General Petite,Jackets,Blouses
